neutral," OK ... Now how can I help , hon ? "
happiness,Hello again ! Here's another fruit tray for you . 
happiness," Oh , hi again ! Hey , the fruit looks different this time . "
happiness," You know , art is something I've always been interested in ... "
neutral,"Could you come and help me mend the computer , Neel ? "
neutral, I can't log on the internet again . 
neutral, Let me see . Did you change anything on your computer ? 
neutral, Don't worry . There are so many people . We will join the touring party . 
neutral, Well . I was wondering if anyone has turned in a passport ? 
sadness, I am afraid not . Have you lost your passport ? 
neutral, Where exactly did you use your passport in the store ? 
sadness," Well , let me call the shoe department to see if they ’ Ve found a passport . Sorry , your passport hasn't turned up there either . "
neutral," Oh , I seem to lose something every time I travel . "
neutral," Whatever the result is , you should keep your good demeanor . "
happiness, So long . Have a nice weekend . 
neutral,"Come in and sit down , Jack.Now , what's the trouble ? "
sadness," I've got a terrible pain in my stomach , Doctor . "
sadness, It started yesterday . I didn't eat any supper . 
happiness, That ’ s good . Thanks . 
neutral, I stopped counting at nine . 
anger, Your inspector needs spectacles . The fact is that cockroaches are running rampant . 
neutral," 25 yuan , please . "
neutral, Has anything in your day-to-day life been bothering you lately ? 
sadness, I am worried about how I am going to pay my tuition . 
sadness," I ’ m really sorry , Mr . Samuel . I really don ’ t remember that . "
neutral," When I have a specific project to complete , I like to know the specifics of a project from beginning to end . I like definite deadlines and I like to meet those deadlines . I expect some deviation from the original plan , but I try to stay focused and not let myself drift too far . I have great attention to detail and like to take my time and do it right the first time . "
neutral, Do you have any questions ? 
neutral," Yes , that's right . Your room is a single one with a bath . "
anger, Not back home for dinner again ? That ’ s the third time this week ! 
sadness, I ’ m sorry . Our company has just opened . There are always too many things to handle . You know that . 
anger,Ah ! No ! Damn it ! 
anger," Yes , that's true . Damn ! I just lost half my paper , and now I can't even do my homework.This is a bad time for this to happen . "
anger, Damn ! 
anger, That sucks . I'd be pissed if that happened to me . 
anger," Oh my gosh . Damn ... screw the court , I would burn down their store . "
neutral, I believe so . 
anger, Excuse me ? I hope I didn't just hear what I think I just heard . 
anger, You're going to make me rich by not paying me ? 
neutral, Didn't you laugh through the whole movie ? I did . 
happiness," Sure , let's go . "
sadness," No , I'm sorry we don't . We accept credit cards and cash . "
happiness, I wish you good luck ! 
neutral," No , I was thinking of putting a frozen pizza in the oven or something . How about you ? "
sadness, I'm absolutely useless at cooking ! 
neutral, I consider the hero's acting is inferior to that of the heroine's . don't you agree ? 
neutral, What do you mean by that ? 
neutral, I'd be happy to help you . Name it . 
happiness," No , thanks . I'm just looking . "
happiness," Sure , I'll let you know if I need anything . Hm , this mattress is very firm . Jack will probably like it . "
happiness, I feel so good . That warm hot pot certainly hits the spot on winter nights . 
anger, It's your fault for mixing the two broths ! 
happiness, God it . Thans very much . 
neutral, I collect one thousand dollars a month from a rental property . 
neutral, What else ? 
neutral, Whatever . Have a drink of water . 
sadness, Poor me ! 
neutral, How many years of experience do you have ? 
neutral, I sure can . 
sadness," Yeah , I know , my vision is really blurry at times . "
neutral," Yes , exactly , because I want these goods on our market at the earliest possible date . "
neutral," It sounds all right to me , but I will have to think about it . I'll give you a definite answer tomorrow . If I choose Seattle , will it be possible for you to ship the goods by the end of March ? "
neutral," That ’ s right I ’ m afraid I have to postpone it . Mr . Scott got sick and I have to attend the Speechmaker ’ s Symposium in his place . I ’ m leaving today , and I won ’ t be back until a week from Friday . "
happiness, Certainly . ( Take a table-cloth to her ) 
neutral, A table-cloth of this size and style is 15 Yuan . 
neutral," Because of work , I can only go look at houses on the weekend . "
anger,"Shit , so crowded ! "
anger, We have too many cars ! 
neutral, Could you please tell me when your laundry opens and closes ? 
neutral, We'll remain open from 9 a . m . till 8 p . m . 
happiness, Thank you . 
neutral, I'm not sure yet.Maybe this will all be gone in a day . So it's probably better if you don't call off my appointments . I will call you later this afternoon and tell you what I think . 
sadness," Yes , that's what I plan to do . Except I won't make the chicken soup.Right now I don't think I could swallow more than a spoonful of it . "
sadness," Yeah , I'm very nauseous . It's mostly nausea and a fever . "
neutral, Do you know what movie you're going to watch ? 
neutral, None that I can think of . 
sadness, I ’ m terribly sorry . May I have your order again ? I'll get it right away . 
sadness, I'm sorry . I must have made a mistake . I'll bring them for you at once . 
sadness, Sorry . I'm afraid we can't . But you may order something else instead . 
happiness, I really appreciate your help . 
happiness, It's my pleasure . Hope you ’ ll visit Beijing more often . 
neutral, Do you have any short-term goals ? 
neutral, Forex registration ? 
happiness, Great . Your order will take only one week . 
neutral," hold on , please . "
neutral," Hello , I'd like to speak to Mike please . "
happiness," No , I'm strictly a spectator . I just like watching skating . It's so beautiful . "
sadness," Can I have the ticket , please ? "
neutral,"do you like cooking , Julia ? "
happiness," I really enjoy it , especially when it ends up tasting good ! "
neutral," Yes . That's small bag of sugar , four oranges , and a half gallon of milk . "
happiness, Thanks very much . I appreciate it . 
neutral, I also have blow if you prefer to do a few lines . 
anxiety, Yeah ? 
neutral, Are you available for travel ? 
neutral, How bad did I do ? 
neutral,"Hello , this is Mike , Kara . "
sadness,I'm sorry I'm so late . I had a really bad day . 
sadness, I know . I know . I'm really sorry . I lost my bag . 
sadness, I didn't think of it.Thank you.And I do apologize for being late . 
happiness," Great , thanks . "
sadness," I ’ m sorry , but you won ’ t be able to view it today . "
happiness, you're right . That might seem a bit rude . It's a good thing I've got you with me ! 
neutral,"This position demands a higher writing ability , so please say something about your writing ability . "
happiness, That sounds like a good idea . 
sadness, I got fired . 
sadness," It's a long story . In a word , I didn't do a good job of it . I messed up a business deal , a deal that would have made ten million dollars and I messed it up . "
sadness," I just don't know how to bring it up . Well , all right . She has the right to know anyways . "
neutral, At my apartment building . 
happiness, That sounds absolutely fantastic . 
anger,Hey . Why did you take that money ? You are such a cheater ! I should send you to jail ! 
anger," I am not cheating . When you pass go , you collect $ 200 , Everyone knows that ! "
anger, Well you can ’ t just take the money . You have to ask the bank for money . And I ’ m the banker . 
neutral, This is Professor Clark speaking . 
sadness, I had a skydiving accident over the weekend and won ’ t be able to come to school today . 
neutral," Yes , yes I did . Please come in ! I ’ m so glad you came ! This old house is falling apart ! Come on into the bathroom . See , here , there ’ s water leaking everywhere ! "
sadness, I'm sorry to hear it . What's wrong with her ? 
neutral, Your own kids would get Suzy's cold . I think it would be better to have a good babysitter here . But I don't know who to ask . I need someone more mature than Jill . It might even be for two or three days . 
neutral,"Hello , Mr . Black , how are you ? "
sadness," Toilets are in the rear , I am afraid all the toilets are fully occupied at the moment . "
happiness, You are welcome . 
happiness, Thanks a lot . 
anger, This is room 2012 . Where is my laundry ? You promised to send to me this morning . 
neutral, What is it ? 
happiness," You're smart to buy it . At 45 dollars for three days , it is a good deal . "
neutral, Do you think we should try some deep fried oysters ? 
neutral, But it is really worth the price . 
anxiety, It doesn't work . It looks like it's broken . I need to get to a hospital . You should drive me there . 
anger, Damn it ! I'm injured here . We could wait all day for the police . 
anger, To hell with you . The accident was your fault . 
anger, To hell with you . 
neutral, That's fine with me . How much time are we going to have to work on this ? 
happiness, Thank you . 
neutral,"Hi , George . I'm going to have a job interview next week . Could you give me some advice ? "
neutral,"the James ’ s file , Christine ? "
sadness," Yes , sir . I apologize for that . Here ’ s the file you were looking for , Mr . Emory . "
neutral," Look at him , he's buff . "
happiness," Good for you , Leslie ! "
neutral, OK . 
neutral, Here's your receipt . 
happiness, Thank you . 
happiness, Not at all . 
sadness,I'm sorry I'm late . 
neutral, Better late than never . 
neutral," All right , I ’ ll leave her the message , Mary . Thanks for calling . "
neutral,Do you speak English ? 
anxiety, But there are only two more days until the bidding closes ! 
happiness," Oh , thank you . "
happiness, Okay . Enjoy your browsing . 
sadness," Sorry , I forgot . I don ’ t like seafood , neither . "
sadness, I ran my car into a tree yesterday and need to miss a few days of school . 
anger,How come it is slow as a snail today ? 
neutral, Yes . Do you exchange foreign money here ? 
neutral,I want to see the man responsible for selling typewriters . 
anger," Well , look here . Ten new typewriters were delivered to my company yesterday afternoon and only five of them work properly . "
anger," Never mind being sorry , what are you going to do about it ? "
neutral,Can I help you ? 
neutral," Well , we have a lot of models here.Did you want to listen to CD's or cassettes or the radio ? "
happiness, It sounds great . I'll take it . 
anger," I'll give you five more minutes , then I'm going on without you ! "
anger," Oh , yes , I would ! "
neutral, No sooner said than done . Can I help you with anything else ? 
anxiety,I'm really in a flap about the interview . 
anxiety, I'm in such a need of the job that I can't afford any mistakes . 
happiness, My pleasure . 
neutral,"Steven , shall we go shopping tomorrow ? "
happiness," Thank you , darling . "
neutral," Could I get a hamburger , please ? "
neutral, Why do you want to be an insurance agent ? 
neutral, Would you like to sit near the window ? 
sadness," Sorry , but this is the best price . You can ’ t get it any cheaper than here . "
sadness, I'm afraid you can ’ t . You ’ re welcome to pay in cash . 
sadness, Silly me . 
neutral, The washer costs 50 cents and the dryer costs a dollar . 
sadness, It was the same as the last place I worked at . I was hoping you ’ d be different . 
neutral, I was thinking we should just go to the cafeteria . 
happiness, I actually like the food there . 
neutral, Agreed . 
neutral," But if I don't pass , will you call me ? "
neutral," People who are honest , dedicated to their work and having integrity . "
neutral, Exercise . The morning hours are the most precious period within a single day . We should not pass them up easily . Seize the time and do something useful . 
happiness," And they're very dear , too . "
neutral, Here you are . 
anger,What ’ s the problem ? Things are getting out of hand . You keep sticking your nose where it doesn ’ t belong . 
anger," Now , I am responsible for training new staff , but you keep overriding my authority by trying to pose your methods . I know you are a hotshot college graduate with something to prove . But I don ’ t like your way . "
neutral," What kind of juice do you prefer , sir ? "
neutral,What time does the train for Tibet leave ? 
neutral, Do you have any carry-on luggage ? 
neutral, Do you have any seats for September 16th ? 
neutral," No , I never wear suit in my everyday life . I just want one to take part in my sister ’ s wedding ceremony . "
sadness," Sorry , I can ’ t ! I have to go to work , pick up Jake and Maddie from school , and make them an afternoon snack , then take Jake to soccer practice and Maddie to dance class . "
neutral," I think you should definitely consider it ! This way you won ’ t have to juggle such a busy schedule , and you ’ ll still get to spend time with the kids in the evenings . I can refer you this great "
neutral, I just turned 18 a month ago . 
neutral, I didn ’ t even think of that . 
neutral," Alright , I'm twisting it around . You tell me when to stop . "
sadness, I'm afraid not . 
sadness, I think it ’ s too expensive . I can just give you 4 yuan . Or I ’ ll go to another B . 
sadness," I'm sorry , but I'm afraid you've dialed the wrong number.There is no Stefan here . "
sadness," Oh , I'm sorry I bothered you . I'm really sorry . "
neutral, It doesn't matter . It happens to everyone . 
sadness, Sorry again for bothering you . 
neutral,"Excuse me , Sir , do you know what time it is ? "
happiness, Thank you . 
neutral, Actually I ’ m buying a camera for my husband . 
happiness," Oh , well , would you look at that ! Polarizing filters . "
happiness," Thanks for your help , Ralph ! "
happiness," No problem , ma ’ am . "
neutral, First you must check in at Counter No . 4 . 
neutral, What does it say ? Do you think he'll see it ? 
happiness, Thank you.How much is the fare to that stop ? 
neutral, Could you please tell me when we get there ? 
happiness, Thank you . 
happiness,"So Dick , how about getting some coffee for tonight ? "
anger, What ’ s wrong with that ? Cigarette is the thing I go crazy for . 
anger,You guys are charging me $ 10 for a movie that I never ordered or saw . 
anger," Well , the wrong information is in my file . I was at a concert Monday night . "
anger, Am I in the Twilight Zone ? You're charging me for a movie I never saw ? 
anger, This is highway robbery . I've got a good mind to call the police ! 
neutral,Mr . Carter has asked me to come over to invite you to the banquet held in your honor at the Shangri-La Hotel at 7:00 this evening . Here's an invitation for you . 
neutral," No , some of them are my friend's . Do you want her passport , too ? "
neutral," Do you want me to put it on the belt , too ? "
neutral," Me too . Sometimes I surf online shops to check some related information , and then go to a physical store to do the actual shopping . "
neutral," OK , OK ! "
anger," Give me a break , Mr Yang . "
happiness," Well , I ’ m glad to hear it . Have a cup of coffee ! "
happiness," Yes , I know and I like it very much . I will take it . "
happiness," Sounds good , although , do you think we can qualify for insurance ? Those insurance companies are real pirates when it comes to money . "
neutral,Can I have a look at that digital camera please ? 
happiness, That's all thank you . 
neutral, And how much is the deposit ? 
neutral," Only one . In this case , I have a camera . "
neutral, You're right . 
neutral, Exactly . How much do you want for them ? 
happiness, That's terrific . I can't wait to check it out . 
neutral, Hang on . are you sure you want to keep a non-traditional pet ? 
neutral, But it will pose a risk to your health . 
neutral," Hold on a minute , please . "
happiness, she said that the columnist for the literary criticism column would be going on pregnancy leave soon and that I could be in charge of the column until she came back . 
neutral, I think I may have seen it on the kitchen table . 
neutral," yes , it was fantastic ! Can I read the article when you're finished ? "
neutral, He's away on a business trip . He won't be back until some time next week . 
sadness," I ’ m sure they are . Oh , and a local man won the lottery . I ’ m so jealous ! I wish it were me ! I buy a lottery ticket every week and I ’ m amazed that I haven ’ t even won a small prize yet . It ’ s so unfair ! "
sadness, I am sorry . It's a one-price shop . 
happiness," Oh , sure . I'll be back in a minute.Thank you for waiting . Here it is.Did you enjoy your meal ? "
happiness," Yes , the meal was very delicious and I enjoyed very much . I'm full . "
sadness, Toilets are in the rear . I'm afraid all the toilets are fully occupied at the moment . 
happiness," No , I feel young , fresh and energetic . "
happiness," Thanks , Pam . You're my lifesaver . "
happiness, It looks so beautiful . How much is it ? 
happiness," That ’ s very nice of you to offer . Here ’ s your tea . Be careful , it ’ s still quite hot . "
happiness, good luck . 
neutral, That's nothing . 
neutral," Okay , you're going to need to make an appointment . "
neutral," Can I see him please , Mrs Williams ? "
happiness, I love that kind of stuff . 
neutral," Just walk down the road for a few minutes , and you'll find it on your right . "
anger, But Christmas was two weeks ago ! It ’ s been there only because we ’ Ve been too busy to get rid of it . 
neutral, Which kind do you want ? 
sadness, I'm sorry . That's the only available time . 
neutral, Yes . Anytime on Saturday will be fine . 
neutral,It's such a nice day . 
neutral, Because you can see the stars perfectly . 
sadness," Sorry , all the tables for three are reserved . "
neutral," Yeah , of course . You can take a taxi . "
neutral, That sounds good . Today we work on Legs and forearm . 
neutral," I ’ m sure they won ’ t , but that ’ s my view on gay marriage . "
neutral, I ’ d like to know more about it . 
happiness, Thank you for calling.Goodbye . 
neutral,"How much will my pay be , if you don ’ t mind my asking ? "
neutral, She ’ s sitting under the tree . 
neutral, Tim is . 
neutral,What's wrong with you ? 
neutral, I have a sore throat and headache . 
happiness," Yeah , maybe . Thanks , anyway . Hope you guys have a great time ! "
anger, I ’ m not kidding . 
happiness, Let's line up . The steak is very inviting . I'll have it . 
happiness, I love it . I really enjoy creating a meal from various ingredients and watching my friends enjoy it.It gives me a real sense of satisfaction.Do you enjoy cooking ? 
anger,We have been over this a hundred times ! We are not getting a pet ! 
happiness, Yay ! 
anger, You can't be serious ! 
anger," Hey , I've always gone hunting or fishing on vacation . I am sorry that bothers you . "
anger," After a year together , I thought it pretty safe to assume that we would automatically spend our vacation together . "
anger, Says who ? I don't think that is necessarily the case . 
anger," You know , now that I think about it , I really don't have much more to say to you at all ! "
anger, Whatever you say ! 
neutral,What's up ? You sound a little down in dumps . 
anger, I quarreled with my roommate last night . He is really stubborn . 
anger, He is really outrageous . 
anger," Well , he did it anyway . Then he came into my room and shot all his shit blah blah blah ... you know . "
anger, I shouted it back of course . 
anger," No way , Kate . I mean it's just not my fault . "
anger, I am too angry to do that . 
sadness, Let me see . I am sorry we just have sold it out . 
neutral," Sure , I have a friend who play fairly well . We should find out when our friends are free and arrange a game . "
sadness, I'm afraid he's not in at the moment Dave . He went out about an hour ago and he's not back yet . 
neutral, Any idea when he might be back ? 
happiness," Hey , honey I ’ m back . Wow , the house looks really good ! "
happiness, Great ! Can you set the table ? 
happiness," Oh , it looks well . I like it very much . "
happiness, This is worth trying . 
neutral,"Welcome to China , Mr . Smith . "
neutral," Generally speaking , job seekers can enter the websites either of job agencies or of some units for job advertisements . "
sadness," Oh , I'm sorry . "
neutral, How about this red dress ? I think it would really suit you . 
happiness, I couldn't agree more ! 
neutral, Anything else you want to add ? 
neutral," Besides , Internet tends to be more essential now in the information age . "
neutral, Which class ? 
neutral, I would like for you to come in and talk about a few more tests that I would like to run . 
anxiety, I know for sure that something is wrong ! 
neutral, I would prefer Chinese food for this party . 
anger, I don't want to sit there and watch them torturing the animals . 
anger," Me ? No way , keep him away from me , please . "
anger, I've said that I've got a problem with the circus . I'm not kidding . 
happiness," Hi there , everyone . We hope you're having a good night ! "
neutral, Yes . I'm following you . 
neutral, I wanted to see if you wanted to come . 
neutral, I'm going to dinner with my family . 
anger, There ’ s no way that I can stay here . 
anger, But I ’ m not able to live here anymore . 
sadness, Probably not . Doing that will probably take another three hours which I can't afford now . 
sadness," I am sorry , but I can't lend it to you now , for I haven't finished reading it . If you don't mind , I can lend you some back numbers to you . "
sadness,Excuse me sir . May I come in ? 
anger," Mike , you're late again . "
sadness," I'm sorry , but my sister was ill , so I "
anger, Do you think I believe the story like that ? 
anger, How can believe it if the same excuse was used twice within a week ? 
neutral, Then it is June 20 the day after tomorrow . 
anger," Oh , honey ! Don ’ t you remember this important day to us ? "
neutral, Sorry . 
neutral," Sure , we are off Singing Road , close to the bank . "
neutral,"Hey , Tom , did you enjoy your lunch ? "
neutral, That's true . 
happiness," Wait a minute ! It also says that the Christ Re-deemer statue in Brazil and the Colosseum in Rome are wonders . I would love to go to Italy and see the Colosseum , stand in the middle like a gladiator ! "
happiness," Thank you , Mr . Sandals . We look forward to seeing you in New York ! "
neutral, What is the interest rate on your card ? 
neutral," Sorry , I am not sure . Can I take a message ? "
neutral,The plumbing in my new apartment is not working . 
neutral, Nine-thirty . 
neutral, No time to worry . We have to dispose of this evidence . 
neutral, How's your father ? 
happiness, Wonderful . Will we have any free time there ? 
neutral,how are you ? 
neutral, You have to do it in three days . 
happiness," Well , that's a relief . "
neutral, I asked a few people who are already living in places near the university and they said it would cost about one hundred pounds a month . 
happiness, You're welcome . 
neutral, Yes . I ’ ll attach your baggage receipt to your ticket . 
neutral," No , now it's bedtime . "
neutral," Oh , yes , please . But you are just closing , aren't you ? "
sadness," I am afraid the sales are over now , madam . And you know we all sold out of the saucepans . "
happiness," There it is . That is the pattern ! The set behind you . Thank goodness , they haven't been sold . And thank you so much for being so patient with me . Yes , those are the ones . "
neutral," Well , since your order is large enough , can you give me a rough idea ? "
neutral,So I'm on the fifth floor ? How come this hotel has no fourth floor . 
sadness," Sorry , it had been sold out . "
sadness, What a pity ! 
happiness, You ’ re welcome . Bye . 
sadness," No , I didn't . I'm sorry . It won't happen again . "
anger,I hate doing the damn laundry . 
happiness, Thanks a lot . 
neutral," How do you do ? Please be seated , How is your trip here ? "
anger, We ’ Ve been looking around for many hours.What on earth are you looking for ? 
neutral, What did you find out when you did the inspection of my new home ? 
anger,Yesterday I had a quarrel with my roommate . I'm really fed up with all this . 
anger," My roommate always brings a lot of friends from off-campus . They stay in the room until midnight , singing and talking , drinking and playing cards while I have no place for study . I even don't have the quietness to sleep . "
neutral,Would you like your bags to be taken to your room ? 
neutral, Of course . 
happiness, Wow ! It's a fruit sculpture ! Your chef is a real artist ! 
neutral, It's important to do proper exercises . 
happiness, You bet it ! 
anger," Oh , my dear sister , I am no longer a baby ! "
sadness, Thank you . But a number of things have been going wrong lately . 
sadness, That's too bad . What problems are you having . 
happiness," Surely , of course . "
anxiety,I'm a little nervous . 
anxiety, I ’ m a little nervous . I ’ Ve never flown before . 
happiness," This will be fine , thanks . "
sadness," Sorry , sir . That table has been booked . "
happiness, There is no need . Thanks . 
anger," Yes , please . I can't stand watching the channel any more . "
happiness," No , I have visited China several times , but it's my first visit to Beijing and I think it's a great honor to be invited to your beautiful city . "
happiness, Sounds not bad . 
neutral," I get home pretty late , around midnight . "
neutral, My son . He is two years old . 
happiness, Thanks a lot 
happiness, You are welcome 
neutral, We have various transportation services . Would you prefer a private vehicle ? 
happiness," Yes , breakfast is included in the price . Our guests have the choice of a full English breakfast or a continental breakfast . "
sadness, No ! My tour bus got a speeding ticket not ten minutes ago . Now my engine is on fire ! 
happiness, Please . Thank you so much for stopping . 
sadness," Sorry , sir . It's the sale price . "
sadness, I don't think so . You have to wait for about 10 minutes . 
neutral," Yes , I know . "
happiness, It sounds great ! 
neutral," If you don't have other questions , just sign here . "
neutral, OK . 
happiness," That is very encouraging news . I heard that the marketing department has done a three months research , they sent the feedback information to the research and development center by the end of every month . That is to say , the R & D center redesigned the product twice before it was launched into the market . "
happiness,"Hi , Ellen . That outfit looks terrific ! "
neutral," Yes that ’ s right . I ’ Ve always enjoyed studying . My friends say I ’ m a bit of a bookworm , but my father always pushed us to succeed academically . "
neutral," I ’ m sure . Okay , now let ’ s move on to your work experience , shall we ? "
neutral, Anything else ? 
neutral, Which train do you like ? 
neutral, That's for the phone calls you made from your room . 
neutral," The only thing I really don't like is to get feedback in front of others . I want to hear good and bad feedback in private , so that I have time to think and react to the issue without other distractions . I believe that's the fair way to improve learning or to change future behavior . "
sadness,I am sorry to have kept all of you waiting . I was delayed by something urgent . 
neutral, He shouldn't drive his car . He should come here by bus . 
neutral, Definitely ! 
anger," Get out of my store , you jerk ! "
anger,I have to get to Chicago by tomorrow and you're telling me that there are no flights ? 
anger, You mean like a bus ? Have you ever traveled for ten hours on a bus before ? 
neutral," Yes , it is.One way to stop countries fighting is to cut off their financial support . Wars are very expensive . "
anger," I really don ’ t want to hear your excuses , Janet . We ’ re running a busy office here . You ’ re going to have to keep up . "
neutral," No , the one next to it . "
neutral, When did the trouble start ? 
neutral, you're right . I have to get up early to go to work tomorrow . 
happiness, bye . 
happiness, The master suite is the best . Let ’ s go look at that next . 
neutral," Sorry , right now we can only have you a room without shower . "
neutral, Certainly ! 
sadness," Well , sir , I think I have made a mistake . I will take it back to the kitchen right now . "
sadness," Yes , sir . I'm really so sorry about that . "
sadness, Well . I ’ m sorry you feel that way . 
sadness, Tired and stressed . This wedding is giving me a headache . 
happiness," Just relax . With me as your maid of honor , everything will be fine ! "
anxiety, I'm worried that everything will be chaotic ! 
anxiety, Promise that you won't get angry . 
anger," Oh , Jim . I told you . No pets . It'll make a mess of this house . "
anger, No way . It might belong to somebody else . You can't keep it here . 
neutral,Excuse me . How long has it been since the business was founded ? 
neutral, Does that suggest diners avoid speaking much ? The same is true in the West . 
neutral, What size do you want ? 
neutral, How can I see test results from tests I have taken before ? 
neutral," Honey , I don ’ t know what to tell you . Of course Tony is a young child . But do not underestimate his ability to learn and reason . "
neutral,did you watch the Oscars on Sunday night ? 
neutral, I also heard that Tom Cruise and Katie Holmes made an appearance at the Oscars . 
happiness, I really appreciate that the listing agent provided water on such a hot day . 
neutral, Isn't this the car store ? 
sadness, I'm sorry to have bothered you . 
happiness," A pleasure meeting you as well , the flowers are for you . "
happiness, That's so great ! 
sadness," I'm sorry , but the price is final . "
neutral," Yes , I packed it myself , and it hasn ’ t been out of my possession . "
neutral, Oh.This is Paul.When will he be back ? 
neutral, I took out a life insurance policy and made your mother the beneficiary . 
neutral," A $ 100 000 policy shouldn't be too expensive . Here , call my agent . He'll give you a good deal . "
neutral, I'm going to the hospital to see Susan . 
anger,"Stupid girl , making me spend so much money , now I have to get it from the ATM ... "
anger," I know where to put my card ! Stupid machine , talking to me like I ’ m an idiot ... "
anger," Yeah , yeah , I know what I selected . Just gimme my money ! "
happiness," Please type the amount you would like to withdraw . Thank you , you want to transfer 10000 USD to the World Wildlife Foundation . If this is correct please press 1 . "
anger," No , no ! Stupid machine , what are you doing ! No ! "
anger," No , no way ! What happened ? Give me my money ! "
happiness," Danger , danger ! The exits have been sealed and the doors will remain locked in until the local authorities arrive . Thank you for using our bank . Have a nice day . "
neutral," religious people blame it on pre-marital sex , not on abortion being illegal . "
neutral," I personally would never want to have one , but I think that since a pregnancy can affect a woman's entire life , she should have the right to decide for herself . "
anger," Aw , Mom-you're such a drag . "
neutral,I'm just calling to see if you have made any decision about the position . 
happiness, That's good to hear . 
neutral, Maybe the situation is too urgent . 
neutral," No , I don't . "
neutral, It's not even noon yet . 
happiness,"Please help yourself to whatever you like , don't be shy . "
happiness," I like hot food , especially Sichuan cuisine . "
anger,"I have a complaint to make . The bill you sent me was incorrect . What's more , it isn't the first time "
anger, Don't you think it's about time you got them working properly ? 
neutral,Check out these wheels ! 
happiness, Thank you . Today I'm writing a kind of poem called a Chinese couplet . 
neutral,I often recalled the days when Tom and I were madly in love . 
happiness, Me too . 
neutral, You're welcome . 
neutral," What's up , Robert ? "
neutral, That is the pump you are in front of . 
sadness," I'm sorry , sir . This is not a full service gas station . I will help you fill the gas , but we don't wash windows here . "
happiness, Josh and I were just on our way back home from the beach and thought we'd drop by . 
happiness, I am so glad that you decided to stop by ! 
happiness,I went to the tutoring service centre on campus today . And I got a job . 
happiness,"Wow ! What a beautiful scenic spot ! It's so open . And just breathe that fresh air , you can almost taste its freshness . "
happiness, You can have a bird view of Guiling City from the top of the mountain . 
happiness, Wonderful ! I'll often come here for mountain climbing . 
neutral, yeah . It's hard to believe that it's been ten years since graduation . It feels just yesterday we collected our diplomas . 
happiness, I hope so . A good journey to you ! 
anger," Don ’ t be kidding , OK ? "
anger, Because I have given him up as a bad job . Our relation has been over . 
neutral," Cool , fellow , what's the date today , buddy ? "
happiness," Thank you , dear . I feel better now . "
neutral,The weather is terrible . 
happiness, Ok . Don't forget to bring your umbrella . The rain can start up again anytime . 
anger," You think so ? Oh , no ! How can he do this to me ? I ’ m sure he ’ s cheating on me ! Why else wouldn ’ t he call ? "
sadness, He ’ s the love of my life ! I ’ Ve really messed this up . 
neutral," Come on , hon . Pull yourself together . It ’ s going to be alright . "
sadness," But I ... I still love him ! And it ’ s all my fault ! I can ’ t believe how immature and selfish I was being . I mean , he is a firefighter , it ’ s not like he can just leave someone in a burning building and meet me for dinner . I ’ Ve totally messed this up ! "
sadness," No , this is not gonna happen ! I ... I ’ Ve ruined everything ... "
sadness," to be honest , I was just dumped . "
sadness," no , thanks . I'm not in the mood for traveling . "
happiness," oh , sounds nice . "
happiness, ok . Then I can make up my mind . 
neutral, That is kind of weird ! What if she is a psycho or something like that ? 
neutral,"Honey , do you have a second ? "
sadness," That ’ s just it , I ’ m not happy anymore , Tim . It ’ s not you , it ’ s me . I know that I can be hard to deal with , and you are a great guy ! You are the type of guy that any woman would kill for ! "
sadness," Tim , you are too good for me . You deserve someone who can make you smile and make you happy the way that you made me happy . Oh , I could say that I ’ ll be all you need , but that would be a lie . I know I ’ d only hurt you , I know I ’ d only make you cry . "
sadness," Baby , come on . Don ’ t do this to me ! Whatever it is , we can work it out . Just give me another chance ! I know that we can get through this , but we gotta stick together ! Don ’ t leave me . "
sadness," I can ’ t , Tim . I hope someday you can find some way to understand I ’ m only doing this for you . I don ’ t really wanna go but , deep in my heart I know this is the kindest thing to do . "
sadness, Laura ... 
sadness," Here are your keys . I ’ ll send my sister to pick up the rest of my things next week . I ’ m sorry , Tim . I wish you all the best , and I hope that one day we can meet again . I ’ ll always love you . Goodbye . "
happiness, I thought it was better than the others-I really liked it . What did you think of it ? 
happiness," Mmm . That's what I thought too . I really liked the car chase , and the opening credit sequence was very exciting . And I always enjoy watching Pierce Brosnan . "
happiness," Yes . He was excellent . They worked well together , don't you think ? "
happiness," Perfect , and I like her charming eyes too . "
happiness, we'll pick you up at your place at noon . Be there or be square ! 
neutral, Yes . 
happiness," My wife wants to take the children to go shopping , where is the best place to go ? "
sadness, I know . I wonder what's keeping him . 
sadness," Yeah , a number of times . "
sadness, I don't know . But this is definitely the last straw . 
happiness," Oh , that's good news for us . "
anger," And I ’ m trying to watch the game , but you ’ re yapping on about your new clothes ! "
anger, Well I have to decide which gifts to keep and which to exchange for better ones when I go to the Boxing Day sales this afternoon ! 
anger, Well could you do me the favor of making this quick ? It ’ s the third quarter and you ’ Ve been blabbering on since the first ! 
anger," Oh , your precious game . You watch the same game every year , and each year your beloved hometown team loses by at least three goals ! "
anger," Oh no you didn ’ t . You didn ’ t just insult the Sals-bury Seals , did you ? Why don ’ t you just . just go and return all of those stupid clothes and not come back until the sales are over ? "
anger, I might just ! Enjoy your stupid game ! 
happiness, I had a fantastic time . 
happiness," Ok , good luck to you . "
